,User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout
3184,1561,19,Female,176,67,Cycling,104,692,133,19217,11.92,High,4.7,1.9,3472,52,38.4,28.5,Neutral,Energized
3185,9190,41,Female,178,72,HIIT,50,760,123,9289,6.6,Low,8.1,1.9,3883,74,38.4,28.5,Tired,Fatigued
3186,7890,35,Other,156,86,Cycling,78,956,103,10125,13.42,Low,6.1,1.9,3543,55,38.4,28.5,Stressed,Neutral
3187,9834,48,Female,191,56,Cycling,110,242,137,18307,1.81,Low,8.3,1.9,3614,69,38.4,28.5,Happy,Energized
3188,4191,45,Male,152,113,Cardio,53,550,178,5848,6.19,Medium,4.6,1.9,2696,74,38.4,28.5,Happy,Energized
3189,2384,45,Female,164,84,Cardio,33,868,147,3445,1.66,Low,7.2,1.9,1971,62,38.4,28.5,Tired,Fatigued
3190,1028,27,Female,154,87,Cardio,70,652,96,3279,9.02,Medium,8.6,1.9,1609,52,38.4,28.5,Happy,Energized
3191,6250,56,Male,152,85,Yoga,37,513,163,14984,6.74,High,7.0,1.9,2405,65,38.4,28.5,Happy,Fatigued
3192,1693,30,Female,164,111,HIIT,103,972,139,16437,13.94,Low,7.8,1.9,3885,60,38.4,28.5,Stressed,Fatigued
3193,6279,49,Female,178,98,Yoga,86,912,100,7207,2.7,Medium,4.1,1.9,2853,82,38.4,28.5,Happy,Neutral
3194,787,55,Female,191,90,Running,11,110,164,10302,3.17,Medium,4.7,1.9,2951,64,38.4,28.5,Tired,Energized
3195,6510,49,Male,152,63,Cardio,79,783,117,17680,3.79,High,9.6,1.9,1675,65,38.4,28.5,Tired,Neutral
3196,9562,27,Male,199,119,Cardio,76,103,146,3642,14.89,Low,9.9,1.9,2973,83,38.4,28.5,Stressed,Energized
3197,8826,22,Male,154,76,Yoga,47,646,103,14490,11.28,Low,4.9,1.9,2299,61,38.4,28.5,Happy,Fatigued
3198,2235,59,Male,170,80,Strength,91,933,88,16261,3.36,Low,4.3,1.9,3592,62,38.4,28.5,Happy,Neutral
3199,3424,28,Female,154,77,Cycling,57,755,106,11090,12.37,Low,7.6,1.9,3843,64,38.4,28.5,Stressed,Energized
3200,2334,43,Female,163,50,Cardio,35,890,162,13585,14.67,Medium,8.3,1.9,1532,82,38.4,28.5,Happy,Energized
3201,3524,36,Male,174,78,Running,98,290,141,9328,9.5,Low,7.3,1.9,1929,77,38.4,28.5,Neutral,Energized
3202,365,32,Female,173,75,Cycling,20,719,112,15143,14.13,High,7.4,1.9,1617,86,38.4,28.5,Neutral,Fatigued
3203,7766,44,Male,193,83,Running,65,118,87,2757,11.51,Medium,9.5,1.9,3732,81,38.4,28.5,Stressed,Energized
3204,3956,52,Female,159,118,Strength,25,284,114,8096,3.68,Low,6.6,1.9,2509,53,38.4,28.5,Tired,Fatigued
3205,1993,26,Male,184,103,Cycling,43,854,148,2467,12.26,Low,8.9,1.9,3479,72,38.4,28.5,Tired,Energized
3206,1079,55,Female,167,61,Yoga,39,715,113,8805,12.73,Medium,5.9,1.9,1730,59,38.4,28.5,Stressed,Fatigued
3207,8953,28,Female,172,63,Strength,79,248,158,4205,3.27,Low,6.6,1.9,3595,53,38.4,28.5,Happy,Fatigued
3208,389,36,Male,165,83,Cardio,70,289,122,1310,12.92,Low,8.6,1.9,2467,65,38.4,28.5,Neutral,Neutral
3209,8196,37,Female,165,62,Strength,88,244,160,11803,14.5,Low,4.1,1.9,3060,83,38.4,28.5,Stressed,Energized
3210,3205,32,Female,170,87,HIIT,10,502,139,12564,5.06,Medium,7.5,1.9,3486,54,38.4,28.5,Tired,Neutral
3211,1915,21,Male,166,58,Strength,65,541,179,7762,8.27,Medium,4.4,1.9,3026,59,38.4,28.5,Neutral,Neutral
3212,1631,52,Male,164,58,Cycling,93,725,174,15986,5.71,Low,8.7,1.9,3975,56,38.4,28.5,Stressed,Fatigued
3213,3049,20,Female,171,110,Running,90,245,124,3095,6.86,High,9.2,1.9,2245,76,38.4,28.5,Tired,Energized
3214,5878,44,Male,189,92,Cycling,89,684,92,4279,10.58,Low,4.4,1.9,2856,68,38.4,28.5,Tired,Fatigued
3215,5497,47,Male,197,76,Cycling,112,876,161,12417,10.08,High,6.8,1.9,2288,73,38.4,28.5,Neutral,Fatigued
3216,2819,25,Male,178,110,Running,51,286,154,3746,14.32,Low,7.6,1.9,2306,66,38.4,28.5,Stressed,Neutral
3217,9556,20,Female,180,103,Yoga,43,836,147,3226,4.39,Medium,4.6,1.9,3045,54,38.4,28.5,Neutral,Energized
3218,5161,57,Female,178,77,Cycling,41,676,173,18361,7.94,High,9.3,1.9,3743,54,38.4,28.5,Neutral,Fatigued
3219,761,32,Female,164,83,Running,39,269,137,1817,13.81,High,6.9,1.9,3859,73,38.4,28.5,Happy,Neutral
3220,2301,53,Female,156,51,Strength,27,413,150,9703,0.86,High,9.6,1.9,3160,65,38.4,28.5,Stressed,Energized
3221,8433,55,Female,153,99,Strength,86,307,166,4634,7.45,High,8.5,1.9,2160,59,38.4,28.5,Happy,Fatigued
3222,2666,56,Other,175,101,Running,20,868,119,5746,14.46,High,8.0,1.9,2478,57,38.4,28.5,Happy,Neutral
3223,6899,49,Female,181,95,Strength,63,742,146,5413,3.92,High,4.7,1.9,1680,71,38.4,28.5,Neutral,Fatigued
3224,1660,46,Female,194,53,Cycling,102,904,90,18661,7.46,Medium,8.8,1.9,3862,80,38.4,28.5,Stressed,Fatigued
3225,5308,44,Female,173,63,Cardio,14,222,92,3344,13.34,High,6.6,1.9,2738,63,38.4,28.5,Neutral,Neutral
3226,9130,36,Female,197,93,Yoga,86,651,142,13386,4.06,High,8.9,1.9,1516,61,38.4,28.5,Neutral,Fatigued
3227,2817,35,Female,175,101,Cardio,68,294,83,5212,14.66,Medium,7.0,1.9,2284,55,38.4,28.5,Stressed,Energized
3228,83,59,Male,197,92,HIIT,22,472,150,15125,14.26,High,9.6,1.9,3453,87,38.4,28.5,Stressed,Neutral
3229,7225,42,Male,169,64,HIIT,84,438,94,14507,6.27,High,6.3,1.9,2325,73,38.4,28.5,Tired,Fatigued
3230,7087,44,Male,180,69,Strength,70,199,114,19546,12.35,High,5.5,1.9,3940,78,38.4,28.5,Happy,Energized
3231,8659,40,Female,199,100,Cardio,11,195,108,18934,10.61,Medium,6.7,1.9,3169,76,38.4,28.5,Neutral,Energized
3232,3893,58,Male,187,102,Cardio,103,874,93,18354,2.09,Low,4.7,1.9,2532,57,38.4,28.5,Neutral,Energized
3233,1301,31,Other,186,96,Running,80,603,132,5505,9.41,High,5.8,1.9,2503,51,38.4,28.5,Tired,Fatigued
3234,8817,37,Female,183,81,Cardio,103,317,81,16129,15.0,Medium,6.1,1.9,2264,50,38.4,28.5,Stressed,Fatigued
3235,9756,47,Male,161,109,HIIT,64,215,172,14044,7.53,Medium,4.8,1.9,1886,51,38.4,28.5,Stressed,Neutral
3236,9903,58,Male,191,54,Cycling,42,681,122,15851,13.49,Medium,9.9,1.9,1684,76,38.4,28.5,Tired,Fatigued
3237,400,51,Female,163,90,Running,113,830,89,13207,7.1,High,9.2,1.9,1585,82,38.4,28.5,Stressed,Energized
3238,8113,49,Male,166,105,Cardio,91,973,150,16190,10.66,High,5.8,1.9,2915,60,38.4,28.5,Stressed,Energized
3239,5638,49,Female,159,63,Strength,27,834,95,9611,7.24,Low,8.8,1.9,3893,69,38.4,28.5,Neutral,Neutral
3240,8527,21,Male,150,117,Running,29,586,159,11727,9.19,High,5.1,1.9,2041,62,38.4,28.5,Neutral,Neutral
3241,7420,50,Male,187,63,Cycling,25,972,128,6244,2.05,Low,4.6,1.9,1837,67,38.4,28.5,Happy,Neutral
3242,8613,22,Female,187,107,Strength,83,622,117,2147,4.13,High,8.1,1.9,3619,64,38.4,28.5,Happy,Fatigued
3243,2266,58,Female,197,54,Cardio,63,256,141,10174,4.55,Medium,7.7,1.9,3679,61,38.4,28.5,Stressed,Fatigued
3244,9167,36,Female,159,99,Cardio,22,477,95,5316,2.56,Medium,5.1,1.9,3009,76,38.4,28.5,Neutral,Energized
3245,4243,23,Male,193,55,Strength,52,504,125,1786,3.68,Medium,4.5,1.9,3096,71,38.4,28.5,Stressed,Fatigued
3246,7826,18,Female,161,102,HIIT,42,479,127,2035,2.1,High,7.9,1.9,3452,72,38.4,28.5,Neutral,Energized
3247,5553,39,Male,199,99,HIIT,75,905,81,16691,7.17,Low,6.3,1.9,1649,63,38.4,28.5,Stressed,Fatigued
3248,4186,21,Male,199,100,Running,37,396,117,10331,12.87,High,8.6,1.9,1965,89,38.4,28.5,Tired,Neutral
3249,8753,30,Female,194,96,Strength,73,439,155,19019,7.14,High,6.9,1.9,2302,52,38.4,28.5,Happy,Energized
3250,4036,50,Female,185,65,Strength,44,679,149,6032,4.69,Low,7.4,1.9,1779,54,38.4,28.5,Stressed,Energized
3251,9688,35,Male,152,118,Cardio,108,613,174,5818,4.32,High,9.7,1.9,2639,64,38.4,28.5,Neutral,Energized
3252,4706,20,Female,163,63,Strength,104,105,86,2431,13.18,Low,6.8,1.9,3137,83,38.4,28.5,Tired,Energized
3253,9792,55,Male,172,117,Yoga,105,643,129,1824,10.43,Low,7.1,1.9,1640,72,38.4,28.5,Tired,Neutral
3254,9419,29,Female,175,99,Running,50,698,158,10371,8.36,Low,5.6,1.9,1869,74,38.4,28.5,Stressed,Neutral
3255,9246,58,Female,165,90,Strength,103,353,88,12891,2.36,High,7.0,1.9,3342,59,38.4,28.5,Happy,Neutral
3256,1399,21,Male,155,103,Cycling,19,822,142,7229,10.34,High,5.5,1.9,2889,70,38.4,28.5,Stressed,Neutral
3257,4754,24,Male,194,96,Running,116,657,155,12077,14.0,High,7.7,1.9,2272,65,38.4,28.5,Tired,Fatigued
3258,7081,37,Female,165,117,Strength,90,603,133,12012,1.48,Low,6.3,1.9,3403,64,38.4,28.5,Stressed,Fatigued
3259,9083,29,Male,174,76,Cardio,84,209,84,13146,4.6,High,9.9,1.9,2411,89,38.4,28.5,Neutral,Fatigued
3260,4143,33,Female,193,73,HIIT,51,142,103,2415,6.09,Medium,9.2,1.9,2573,52,38.4,28.5,Tired,Energized
3261,4895,41,Female,163,82,Yoga,47,365,150,8342,12.43,Medium,9.8,1.9,1769,63,38.4,28.5,Stressed,Energized
3262,9272,28,Male,154,112,Yoga,43,895,171,18191,2.35,Medium,8.4,1.9,3336,72,38.4,28.5,Stressed,Neutral
3263,6626,49,Male,175,96,Yoga,98,231,147,5251,4.11,Low,4.2,1.9,3403,51,38.4,28.5,Neutral,Fatigued
3264,9522,44,Male,166,87,HIIT,109,499,114,15818,13.97,Medium,8.5,1.9,3440,63,38.4,28.5,Stressed,Energized
3265,1222,59,Male,198,106,Cycling,39,762,140,13762,3.26,Low,8.8,1.9,2057,81,38.4,28.5,Stressed,Energized
3266,3397,28,Male,183,109,Yoga,47,956,152,11467,1.08,High,8.4,1.9,3142,79,38.4,28.5,Stressed,Neutral
3267,5559,33,Male,185,67,Running,61,325,167,18741,3.45,Medium,8.9,1.9,3256,85,38.4,28.5,Stressed,Fatigued
3268,6844,32,Female,164,77,Running,67,417,140,2210,11.88,Medium,7.4,1.9,2593,69,38.4,28.5,Stressed,Fatigued
3269,848,19,Male,183,55,Cardio,114,197,98,14341,1.44,High,6.4,1.9,3491,61,38.4,28.5,Stressed,Fatigued
3270,4130,21,Male,190,95,Cardio,112,562,120,5764,7.43,Medium,8.9,1.9,3668,65,38.4,28.5,Stressed,Fatigued
3271,5200,57,Male,182,81,Yoga,55,686,92,7618,6.59,Low,8.2,1.9,1791,57,38.4,28.5,Happy,Neutral
3272,1062,20,Male,179,104,Yoga,63,731,138,17654,5.88,High,4.2,1.9,2829,53,38.4,28.5,Happy,Neutral
3273,2305,50,Male,168,108,Strength,38,469,104,19564,12.71,Medium,7.3,1.9,2964,69,38.4,28.5,Tired,Energized
3274,4948,46,Male,190,102,HIIT,86,412,140,13088,2.94,Low,10.0,1.9,3637,68,38.4,28.5,Stressed,Fatigued
3275,2773,19,Other,182,107,Cycling,54,551,107,1732,7.08,High,6.4,1.9,2664,52,38.4,28.5,Tired,Energized
3276,8176,49,Male,172,91,Running,29,127,105,6551,10.94,High,6.6,1.9,2059,61,38.4,28.5,Tired,Energized
3277,9043,26,Male,182,60,Yoga,109,959,123,18696,14.16,High,8.1,1.9,3776,82,38.4,28.5,Neutral,Energized
3278,7939,36,Male,150,74,Yoga,90,562,152,14828,5.81,High,8.5,1.9,3935,65,38.4,28.5,Stressed,Energized
3279,5701,36,Female,177,88,Yoga,79,568,108,10850,2.9,Medium,6.3,1.9,2414,57,38.4,28.5,Tired,Neutral
3280,5251,36,Male,150,73,Cycling,101,221,160,3114,3.49,Low,8.3,1.9,3064,50,38.4,28.5,Happy,Fatigued
3281,4675,29,Female,178,56,Strength,57,177,172,16512,3.4,High,9.9,1.9,2081,66,38.4,28.5,Tired,Energized
3282,1278,31,Male,178,110,HIIT,82,141,118,1608,3.34,Low,4.3,1.9,2312,51,38.4,28.5,Tired,Energized
3283,6197,30,Female,151,114,Cycling,55,884,179,19447,3.48,High,5.7,1.9,1843,65,38.4,28.5,Neutral,Neutral
3284,8106,25,Female,199,70,Cardio,109,223,146,12588,1.83,Low,9.3,1.9,1899,69,38.4,28.5,Neutral,Fatigued
3285,2757,35,Male,183,76,Strength,100,378,138,9010,2.67,High,6.2,1.9,1672,87,38.4,28.5,Stressed,Energized
3286,8864,50,Female,188,114,Running,86,382,167,7625,9.25,Medium,9.2,1.9,3477,76,38.4,28.5,Tired,Fatigued
3287,4482,29,Male,187,50,Cycling,95,146,111,14164,4.21,High,4.4,1.9,1708,51,38.4,28.5,Tired,Energized
3288,9091,53,Male,165,69,Cycling,46,986,118,14290,4.17,Medium,8.5,1.9,2517,56,38.4,28.5,Happy,Energized
3289,5963,38,Male,168,106,Cycling,43,800,82,17286,10.23,Low,6.9,1.9,3947,57,38.4,28.5,Stressed,Neutral
3290,7446,19,Female,178,112,Yoga,15,449,166,1122,2.1,High,6.8,1.9,1831,68,38.4,28.5,Tired,Energized
3291,4377,52,Male,159,72,Running,63,558,92,18181,4.92,Low,9.6,1.9,1846,64,38.4,28.5,Happy,Neutral
3292,9390,59,Male,194,63,Cycling,33,226,106,14456,6.27,Medium,8.3,1.9,1827,89,38.4,28.5,Happy,Fatigued
3293,9111,30,Female,174,62,Yoga,115,109,112,10726,8.1,High,8.5,1.9,2794,63,38.4,28.5,Stressed,Neutral
3294,8827,43,Male,186,78,HIIT,17,179,82,9056,8.33,High,6.3,1.9,3114,65,38.4,28.5,Neutral,Neutral
3295,8711,24,Male,172,93,HIIT,89,965,91,14229,9.47,Medium,9.4,1.9,2663,76,38.4,28.5,Tired,Energized
3296,3233,29,Male,161,105,HIIT,61,556,146,18638,3.33,Low,4.8,1.9,3929,52,38.4,28.5,Neutral,Fatigued
3297,3057,32,Other,188,54,HIIT,25,957,162,6561,1.08,High,5.2,1.9,1503,63,38.4,28.5,Tired,Energized
3298,7655,39,Female,182,109,Running,94,458,81,1994,9.43,Medium,9.3,1.9,2524,55,38.4,28.5,Stressed,Energized
3299,5872,36,Male,171,72,Running,38,156,151,4727,12.12,High,4.3,1.9,2579,57,38.4,28.5,Neutral,Energized
3300,4631,23,Male,169,58,Strength,57,426,165,9766,14.32,Low,7.7,1.9,2673,54,38.4,28.5,Tired,Energized
3301,9312,41,Female,157,59,Cycling,63,818,153,8454,0.6,Medium,7.9,1.9,3711,50,38.4,28.5,Stressed,Energized
3302,7858,45,Male,196,60,HIIT,33,190,92,16581,14.39,High,5.4,1.9,2382,81,38.4,28.5,Stressed,Neutral
3303,1291,48,Female,170,59,Cardio,32,556,162,14195,1.99,High,7.1,1.9,2182,68,38.4,28.5,Neutral,Neutral
3304,3733,51,Female,176,96,Running,103,188,157,2275,3.57,High,8.5,1.9,2269,75,38.4,28.5,Stressed,Fatigued
3305,4135,31,Male,198,102,Cycling,116,810,161,3575,12.34,High,8.7,1.9,1571,86,38.4,28.5,Stressed,Neutral
3306,1783,43,Female,161,103,Running,66,519,128,9709,4.84,Medium,6.0,1.9,3806,55,38.4,28.5,Stressed,Fatigued
3307,4524,50,Female,153,113,Yoga,99,992,161,4283,2.75,High,6.3,1.9,3280,51,38.4,28.5,Stressed,Energized
3308,2529,24,Other,158,93,Strength,115,752,88,18630,8.28,High,9.7,1.9,3425,84,38.4,28.5,Tired,Fatigued
3309,6147,19,Female,192,118,Cycling,111,226,164,3660,13.9,Medium,6.1,1.9,3241,60,38.4,28.5,Happy,Energized
3310,5433,18,Male,186,62,Strength,22,700,83,18327,2.86,High,9.8,1.9,2672,61,38.4,28.5,Stressed,Neutral
3311,3075,54,Female,175,111,Strength,52,986,128,9101,8.71,Low,6.1,1.9,2122,52,38.4,28.5,Neutral,Energized
3312,8205,20,Female,171,99,HIIT,114,446,84,16648,10.02,High,8.5,1.9,3413,58,38.4,28.5,Tired,Energized
3313,2508,39,Male,190,92,Cardio,70,676,84,15227,12.12,Low,7.7,1.9,2078,82,38.4,28.5,Stressed,Energized
3314,8302,33,Male,169,65,Cycling,24,408,117,11550,6.59,Medium,6.3,1.9,1930,57,38.4,28.5,Happy,Neutral
3315,6876,25,Female,160,80,Running,116,586,170,13242,10.32,Medium,9.6,1.9,3267,80,38.4,28.5,Neutral,Fatigued
3316,8567,44,Female,192,113,Strength,108,984,170,10239,7.28,Medium,9.0,1.9,1500,80,38.4,28.5,Tired,Fatigued
3317,1685,26,Male,199,65,Yoga,39,883,81,16452,11.41,Low,9.0,1.9,2835,87,38.4,28.5,Neutral,Fatigued
3318,6891,39,Female,164,69,Running,13,360,127,1000,7.63,High,10.0,1.9,2830,70,38.4,28.5,Stressed,Neutral
3319,7260,27,Female,152,78,Cycling,110,234,113,7342,13.56,High,6.0,1.9,3535,65,38.4,28.5,Neutral,Neutral
3320,6564,30,Female,189,92,Running,23,355,170,10684,10.67,Medium,6.1,1.9,1505,54,38.4,28.5,Stressed,Fatigued
3321,8627,41,Female,197,91,Strength,23,756,155,17601,8.29,Low,4.9,1.9,2246,50,38.4,28.5,Happy,Fatigued
3322,4859,30,Female,150,53,Cardio,109,848,149,8794,14.12,Medium,6.7,1.9,3258,62,38.4,28.5,Stressed,Fatigued
3323,5189,40,Female,181,86,Running,66,781,137,8681,3.97,Low,7.1,1.9,2242,66,38.4,28.5,Happy,Fatigued
3324,4344,45,Male,175,101,HIIT,15,952,114,5927,10.74,High,6.1,1.9,2220,75,38.4,28.5,Neutral,Fatigued
3325,511,44,Female,181,60,Strength,113,226,101,9809,4.2,Low,4.3,1.9,1930,77,38.4,28.5,Neutral,Fatigued
3326,1260,26,Female,182,64,Cycling,85,672,83,10774,14.35,High,7.5,1.9,3266,54,38.4,28.5,Stressed,Energized
3327,6327,56,Male,171,82,Strength,100,153,126,4344,2.22,High,6.4,1.9,2879,59,38.4,28.5,Neutral,Fatigued
3328,1880,34,Male,172,79,Cardio,47,893,84,9404,0.62,High,6.8,1.9,3244,89,38.4,28.5,Neutral,Energized
3329,1409,55,Female,179,69,Cycling,13,274,146,19580,9.72,Medium,9.2,1.9,2080,57,38.4,28.5,Tired,Neutral
3330,4123,32,Female,167,109,Running,16,822,157,17278,14.68,Low,8.3,1.9,3491,82,38.4,28.5,Happy,Neutral
3331,5479,43,Male,166,103,Cardio,32,703,139,2893,11.71,Medium,9.0,1.9,2639,75,38.4,28.5,Happy,Neutral
3332,397,46,Male,156,93,Strength,108,438,168,7319,13.88,Medium,8.4,1.9,2992,73,38.4,28.5,Tired,Neutral
3333,1452,52,Female,199,119,Cycling,111,391,169,8472,12.72,Medium,6.8,1.9,3713,51,38.4,28.5,Happy,Fatigued
3334,9733,21,Female,190,50,Cycling,15,157,103,11343,2.16,High,9.6,1.9,3956,67,38.4,28.5,Tired,Neutral
3335,4222,57,Male,164,82,HIIT,42,450,156,14398,10.79,High,9.2,1.9,1921,86,38.4,28.5,Stressed,Fatigued
3336,7404,22,Male,179,114,Running,84,728,166,4341,10.04,High,4.5,1.9,3353,84,38.4,28.5,Stressed,Neutral
3337,1021,58,Female,155,81,HIIT,51,913,123,2650,13.39,Low,9.4,1.9,2841,85,38.4,28.5,Neutral,Energized
3338,7686,36,Male,194,55,Strength,42,374,150,19039,6.06,High,6.8,1.9,2941,77,38.4,28.5,Happy,Fatigued
3339,707,30,Female,163,54,Strength,65,608,89,8038,8.03,High,6.4,1.9,3432,79,38.4,28.5,Neutral,Energized
3340,9479,25,Female,155,93,Cardio,57,941,89,8204,13.13,High,6.6,1.9,1975,52,38.4,28.5,Stressed,Neutral
3341,3630,54,Female,175,86,Running,81,745,84,7822,11.91,High,5.1,1.9,3399,75,38.4,28.5,Stressed,Energized
3342,4422,46,Male,197,79,Running,61,449,122,7033,10.97,Low,6.5,1.9,1689,87,38.4,28.5,Stressed,Energized
3343,9554,29,Male,184,113,Strength,21,193,153,18397,3.01,Medium,5.4,1.9,1906,64,38.4,28.5,Neutral,Neutral
3344,9741,36,Male,177,109,Yoga,113,515,173,3587,4.27,Medium,7.4,1.9,3741,77,38.4,28.5,Tired,Neutral
3345,5088,28,Female,167,74,Cycling,79,559,171,4595,12.05,High,9.4,1.9,2058,61,38.4,28.5,Neutral,Energized
3346,8932,45,Male,183,106,Cardio,23,807,175,19547,14.99,High,4.7,1.9,1586,86,38.4,28.5,Neutral,Neutral
3347,1979,55,Female,157,83,Cardio,64,215,100,16948,1.54,Low,6.5,1.9,3706,73,38.4,28.5,Stressed,Neutral
3348,5490,52,Male,197,58,Cardio,97,941,115,19455,10.62,Low,6.6,1.9,2791,81,38.4,28.5,Tired,Energized
3349,9345,59,Female,175,109,Yoga,22,240,106,3603,9.66,Low,9.6,1.9,2349,71,38.4,28.5,Tired,Fatigued
3350,8765,24,Female,168,56,Running,25,725,90,11309,2.63,Low,6.0,1.9,2728,88,38.4,28.5,Neutral,Fatigued
3351,3814,42,Male,177,57,Strength,19,440,160,15338,1.06,High,4.4,1.9,3338,66,38.4,28.5,Tired,Neutral
3352,2463,19,Female,168,111,Running,119,659,136,6576,6.89,High,9.4,1.9,3112,89,38.4,28.5,Neutral,Neutral
3353,9922,28,Male,161,72,Cardio,42,323,177,7619,11.1,Medium,4.2,1.9,2103,87,38.4,28.5,Stressed,Energized
3354,3904,32,Female,169,74,Yoga,42,938,157,3761,9.12,Medium,4.8,1.9,3578,70,38.4,28.5,Neutral,Energized
3355,5734,50,Female,165,107,Running,39,203,157,16255,4.05,Medium,9.8,1.9,2876,76,38.4,28.5,Happy,Fatigued
3356,3373,57,Female,193,101,Cardio,39,366,101,6161,0.65,Medium,9.5,1.9,2890,84,38.4,28.5,Happy,Fatigued
3357,1311,28,Male,182,95,Cycling,89,412,155,10384,14.86,High,4.6,1.9,1512,65,38.4,28.5,Happy,Fatigued
3358,3851,30,Male,190,74,Cardio,81,671,112,10675,13.86,Low,6.6,1.9,3688,66,38.4,28.5,Happy,Fatigued
3359,6793,33,Female,190,83,Running,76,486,104,19236,9.52,High,9.6,1.9,2209,56,38.4,28.5,Neutral,Fatigued
3360,7330,39,Female,193,52,Yoga,101,285,138,11463,5.99,High,4.4,1.9,1773,82,38.4,28.5,Tired,Neutral
3361,1356,20,Male,169,61,Strength,53,136,178,13364,14.63,Low,4.4,1.9,2791,72,38.4,28.5,Happy,Neutral
3362,1919,27,Female,173,91,Strength,88,285,154,11111,14.22,Low,7.4,1.9,2163,56,38.4,28.5,Neutral,Energized
3363,137,59,Female,176,67,Cycling,16,359,161,4958,12.41,High,9.7,1.9,1937,73,38.4,28.5,Tired,Fatigued
3364,5661,47,Male,184,80,Yoga,35,630,124,15173,14.05,Low,8.3,1.9,2352,71,38.4,28.5,Stressed,Neutral
3365,5476,27,Male,175,105,Running,104,604,137,11555,4.49,High,7.7,1.9,3994,67,38.4,28.5,Stressed,Energized
3366,2254,48,Female,181,55,HIIT,71,487,117,14514,8.07,Low,9.3,1.9,1677,76,38.4,28.5,Happy,Fatigued
3367,28,54,Female,198,69,Strength,76,344,108,17737,10.96,Low,5.3,1.9,3829,58,38.4,28.5,Stressed,Fatigued
3368,5021,28,Male,163,89,Running,69,637,147,4579,11.45,Low,5.2,1.9,3331,71,38.4,28.5,Tired,Energized
3369,6453,45,Male,171,64,Cardio,88,247,113,1001,12.81,High,5.3,1.9,1861,83,38.4,28.5,Happy,Neutral
3370,9568,58,Male,196,103,Strength,113,539,167,11798,9.35,Medium,9.2,1.9,2017,63,38.4,28.5,Tired,Neutral
3371,2752,18,Male,192,58,Cardio,74,627,122,13722,7.46,Low,6.2,1.9,2313,61,38.4,28.5,Stressed,Energized
3372,7294,24,Male,157,119,Cycling,52,358,150,2977,2.37,Medium,5.3,1.9,3359,80,38.4,28.5,Stressed,Energized
3373,5014,19,Female,169,81,Running,49,259,135,9765,6.51,Low,9.5,1.9,2819,68,38.4,28.5,Stressed,Energized
3374,4301,57,Female,196,112,Cycling,41,460,176,4407,8.77,Low,4.6,1.9,3687,62,38.4,28.5,Tired,Energized
3375,3015,19,Female,153,101,Yoga,109,836,116,9280,8.23,Low,5.0,1.9,2874,66,38.4,28.5,Happy,Neutral
3376,9053,19,Male,194,85,Yoga,44,795,106,11539,14.71,Low,4.4,1.9,3231,50,38.4,28.5,Stressed,Neutral
3377,3923,39,Female,185,98,Yoga,98,360,178,1239,10.84,High,5.0,1.9,2252,79,38.4,28.5,Tired,Fatigued
3378,9109,40,Female,196,94,Strength,42,912,132,5188,14.31,Low,7.9,1.9,2147,56,38.4,28.5,Happy,Neutral
3379,2659,44,Female,151,59,HIIT,119,964,124,1904,10.55,High,8.5,1.9,2742,71,38.4,28.5,Stressed,Neutral
3380,5554,31,Female,151,114,Cycling,108,668,132,4755,13.65,High,4.9,1.9,3791,70,38.4,28.5,Neutral,Neutral
3381,6215,31,Female,191,73,Cardio,35,128,174,16846,12.97,Low,4.0,1.9,2703,63,38.4,28.5,Tired,Energized
3382,3713,43,Female,174,89,Running,13,664,131,17877,4.54,Medium,6.9,1.9,2118,67,38.4,28.5,Tired,Energized
3383,3200,59,Male,157,60,Cycling,112,999,123,14200,11.39,High,5.9,1.9,3796,79,38.4,28.5,Tired,Energized
3384,5486,24,Male,193,55,HIIT,27,546,175,3387,12.88,Medium,7.7,1.9,2646,52,38.4,28.5,Happy,Energized
3385,9744,24,Female,173,81,Running,105,632,118,7986,3.37,Low,7.7,1.9,3635,84,38.4,28.5,Neutral,Neutral
3386,9680,56,Male,155,87,Yoga,27,206,175,11479,5.83,Low,5.7,1.9,2106,79,38.4,28.5,Neutral,Energized
3387,9069,23,Female,186,87,Strength,35,130,131,2464,6.51,Medium,8.8,1.9,3165,79,38.4,28.5,Neutral,Neutral
3388,6708,46,Male,172,102,Cardio,37,222,88,5933,8.56,Low,7.3,1.9,1839,81,38.4,28.5,Neutral,Neutral
3389,1099,55,Female,175,57,Running,50,530,80,15818,6.97,Low,5.8,1.9,2312,50,38.4,28.5,Stressed,Fatigued
3390,7327,28,Male,153,85,Running,30,248,103,19900,14.22,High,9.9,1.9,2362,70,38.4,28.5,Stressed,Energized
3391,7039,31,Female,172,113,HIIT,85,674,115,13910,2.63,Medium,4.4,1.9,1926,68,38.4,28.5,Tired,Neutral
3392,7845,48,Male,167,75,HIIT,22,585,130,11023,5.02,Medium,4.8,1.9,2455,89,38.4,28.5,Stressed,Fatigued
3393,6532,30,Male,196,80,HIIT,40,201,171,7041,7.12,Low,4.3,1.9,1840,62,38.4,28.5,Stressed,Energized
